beta,alpha,tvd
40.0,0.00028044393432544786,0.0022389999999999914
40.0,0.00030057236653928637,0.002380999999999987
40.0,0.00032214548602853873,0.00186
40.0,0.00034526698300124393,0.0017459999999999889
40.0,0.0003700479898707026,0.001889999999999977
40.0,0.00039660761540831794,0.001889999999999984
40.0,0.0004250735172344358,0.001599999999999994
40.0,0.00045558251539883185,0.0015619999999999979
40.0,0.00048828125,0.0016889999999999896
40.0,0.0005233268860040493,0.002179999999999989
40.0,0.0005608878686508957,0.0018919999999999998
40.0,0.0006011447330785727,0.0012620000000000044
40.0,0.0006442909720570775,0.002136999999999968
40.0,0.0006905339660024879,0.001851
40.0,0.0007400959797414052,0.0019299999999999912
40.0,0.0007932152308166359,0.00181900000000001
40.0,0.0008501470344688716,0.002068
40.0,0.0009111650307976637,0.0017919999999999854
40.0,0.0009765625,0.0012589999999999915
40.0,0.0010466537720080985,0.0019360000000000028
40.0,0.0011217757373017914,0.001830999999999995
40.0,0.0012022894661571455,0.0023109999999999936
40.0,0.001288581944114155,0.0026429999999999943
40.0,0.0013810679320049757,0.002490999999999992
40.0,0.0014801919594828103,0.0024259999999999803
40.0,0.0015864304616332718,0.0021640000000000097
40.0,0.0017002940689377433,0.0023070000000000026
40.0,0.0018223300615953274,0.0018250000000000074
40.0,0.001953125,0.0021759999999999948
40.0,0.002093307544016197,0.0019089999999999864
